Collection Name,Title#1,Title#1$1,Title#1$2,Creator#1,Creator#2$2,Creator#2$1,Creator#2,Creator#3,Subject#1$10,Subject#1$11,Subject#1$12,Subject#1$13,Subject#1$14,Subject#1$15,Subject#1$1,Subject#1$3,Subject#1$2,Subject#1$5,Subject#1$4,Subject#1$7,Subject#1$6,Subject#1$9,Subject#1$8,Subject#1,Subject#2,Subject#2$2,Subject#2$1,Subject#2$3,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Description#1,Description Type#1,Description#2,Description Type#2,Description#3,Description Type#3,Description#4,Description#5,Description#6,Publisher#1,Contributor#1,Contributor#1$1,Contributor#1$2,Contributor#1$5,Contributor#1$3,Contributor#1$4,Contributor#2$1,Contributor#2$2,Contributor#2$3,Contributor#2,Contributor#3,Contributor#4,Contributor#5,Contributor#6,Contributor#7,Date#1$1,Date#1$3,Date#1$2,Date#1,Type#1,Format#1,Identifier#1,Source#1,Language#1,Relation#1,Relation Type#1,Relation href#1,Relation#2,Relation Type#2,Relation href#2,Relation#3,Relation Type#3,Relation href#3,Relation#4,Relation Type#4,Relation href#4,Relation#5,Relation Type#5,Relation href#5,Relation#6,Relation Type#6,Relation href#6,Coverage (Spatial)#1,Coverage (Spatial)#1$14,Coverage (Spatial)#1$15,Coverage (Spatial)#1$10,Coverage (Spatial)#1$11,Coverage (Spatial)#1$12,Coverage (Spatial)#1$13,Coverage (Spatial)#1$3,Coverage (Spatial)#1$4,Coverage (Spatial)#1$1,Coverage (Spatial)#1$2,Coverage (Spatial)#1$7,Coverage (Spatial)#1$8,Coverage (Spatial)#1$5,Coverage (Spatial)#1$6,Coverage (Spatial)#1$9,Coverage (Temporal)#1$1,Coverage (Temporal)#1$2,Coverage (Temporal)#1,Coverage (Spatial)#2,Coverage (Temporal)#2,Coverage (Temporal)#3,Coverage (Temporal)#4,Rights#1,Editing notes#1$1,Editing notes#1$2,Editing notes#1,Sort#1,Editing notes#2,Sort#2,Editing notes#3,Sort#3
Colorado Coal Project,Dennis Collection 1905 Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,miners,mines,,,,mining methods: underground,animals,technological change,,,,,,,interior,,"coal car, mule, miners, interior, mining methods, tech. change, 3 miles underground",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1905,Image,jpeg,NYPL8-6,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1905 Hazelton, PA",,,,,,,,,,,,,,,,,,,,,,,miners,mines,,,,co. officials/management,aboveground operations workers,,,,,,,,"miners going into slope, official, mining methods above ground",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1905,Image,jpeg,NYPL8-7,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1905 Hazelton, PA",,,,,,,,,,,,,,,,,,,,,,,miners,mines,,,,co. officials/management,aboveground operations workers,,,,,,,,"miners going into slope, official, mining methods above ground",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1905,Image,jpeg,NYPL8-8,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,Dennis Collection 1905 Scranton Penn,,,,,,,,,,,,,,,,,,,,,,,miners,mines,,,,aboveground operations workers,,,,,,,,,"miners coming out of shaft in cage, mining methods",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1905,Image,jpeg,NYPL8-9,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1890 Aspen, Colo",,,,,,,,,,,,,,,,,,,,,,,children,animals,,,,town,,,,,,,,,long shot,,"long shot of town, foreground - burro & kids",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1890,Image,jpeg,NYPL9-11,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1890s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1890 Aspen, Colo",,,,,,,,,,,,,,,,,,,,,,,children,animals,,,,town,,,,,,,,,long shot,,"long shot of town, foreground - burro & kids",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1890,Image,jpeg,NYPL9-12,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1890s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1814 Colorado Springs, Colo",,,,,,,,,,,,,,,,,,,,,,,animals,,,,,,,,,,,,,,mule on tracks at Pikes Peak,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1814,Image,jpeg,NYPL9-13,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,pre-1850,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1814 Colorado Springs, Colo",,,,,,,,,,,,,,,,,,,,,,,animals,,,,,,,,,,,,,,mule on tracks at Pikes Peak,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1814,Image,jpeg,NYPL9-14,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,pre-1850,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1900 Manitou, Colo",,,,,,,,,,,,,,,,,,,,,,,landscape: general,town,,,,,,,,,,,,,long shot,,"long shot of town & Pikes Peak, landscape",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-15,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1900 Manitou, Colo",,,,,,,,,,,,,,,,,,,,,,,landscape: general,town,,,,,,,,,,,,,long shot,,"long shot of town & Pikes Peak, landscape",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-16,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1900s Glen Errie, Colo",,,,,,,,,,,,,,,,,,,,,,,vernacular housing,,,,,,,,,,,,,,General Palmers house,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900s,Image,jpeg,NYPL9-17,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1900s Glen Errie, Colo",,,,,,,,,,,,,,,,,,,,,,,vernacular housing,,,,,,,,,,,,,,General Palmers house,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900s,Image,jpeg,NYPL9-18,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,"Dennis Collection 1900 Scranton, PA",,,,,,,,,,,,,,,,,,,,,,,miners,mines,,,,mining methods: underground,coal (cheesecake),technological change,,,,,,,interior,,"Breaking & loading coal, interior, miners, tech. change, mining methods",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,Dennis Collection 1900 Scranton PA,,,,,,,,,,,,,,,,,,,,,,,children,miners,,,,mining support facilities,,,,,,,,,"Interior, support facility, conveyor line, children miners",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-3,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,Dennis Collection 1900 Scranton PA,,,,,,,,,,,,,,,,,,,,,,,children,miners,,,,mining support facilities,,,,,,,,,"Interior, support facility, conveyor line, children miners",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-4,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,Dennis Collection 1900 Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,miners,animals,,,,mining methods: underground,,,,,,,,,interior,,"Miners, mules, mining methods, interior, 3 miles underground",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-5,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,Dennis Collection 1900 Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,miners,animals,,,,mining methods: underground,,,,,,,,,interior,,"Miners, mules, mining methods, interior, 3 miles underground",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-6,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,Dennis Collection 1900 Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,miners,animals,,,,misc. buildings,,,,,,,,,"Mule pulling coal cars, miners, buildings",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-7,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,Dennis Collection 1900 Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,miners,animals,,,,misc. buildings,,,,,,,,,"Mule pulling coal cars, miners, buildings",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-8,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,Dennis Collection 1900 Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,miners,misc. buildings,,,,,,,,,,,,,"miners, buildings",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,NYPL9-9,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,animals,men (non-miners),,,,businesses,,,,,,,,,interior,,"""Super Market - Real live butchers""",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO-1-18,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,animals,misc. buildings,,,,transportation: RR,transportation: other,,,,,,,,group,,Group of people at train depot.,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO-29,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,animals,misc. buildings,,,,transportation: RR,transportation: other,,,,,,,,group,,Group of people at train depot.,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO-30,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo. (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,milieu,women,,,,,,,,,,,,,posed,,individual,,lady on sm. table w/flowers.,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-12,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,men (non-miners),schools & ed. lib,,,,children's activities,landscape: winter,militia/troops,,,,,,,"youncl boys ""Security""",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-16,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo. (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,milieu,men (non-miners),,,,ethnic groups,,,,,,,,,group,,posed,,"""Friendly Natives"" Posed Indians",,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-23,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,children,co. stores,,,,,,,,,,,,,charts/graphs/signs,,"""Latest styles for Kids"" little girl in front of mirror.",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-25,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,daily life,women,,,,schools & ed. lib,,,,,,,,,Classroom,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-27,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,1850s,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,transportation: other,men (non-miners),animals,landscape: general,,,,,,Men on horses on hillside.,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-30,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,men (non-miners),street scene,,,,businesses,,,,,,,,,charts/graphs/signs,,Men posed in front of newstand/Bookstore,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-31,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,vernacular housing,sports: other,,,,,,,,,,,,,Men around campfire (by tents),,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-32,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,vernacular housing,sports: other,,,,,,,,,,,,,Men around campfire (by tents),,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-33,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,women,animals,,,,,,,,Women by hen house - feeding the chickens,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-34,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,milieu,daily life,,,,women,animals,,,,,,,,Women by hen house - feeding the chickens,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-35,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,daily life,women,,,,,,,,,,,,,interior,,elderly women at Quilting - B,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-4,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,animals,men (non-miners),,,,sports: other,,,,,,,,,Hunting/Bear cubs in trees - hunter w/dogs below,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-7,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,landscape: general,animals,,,,sports: other,,,,,,,,,dogs on cliff.,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO1-8,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo. (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,businesses,co. stores,,,,,,,,,,,,,interior,,Men's clothing store Int.,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,Paonia Colorado 1900-1920,,,,,,,,,,,,,,,,,,,,,,,street scene,co. housing,,,,,,,,,,,,,Co houses along dirt street run down condition,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900/1920,Image,jpeg,PAO2-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,1900s,1910s,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,daily life,men (non-miners),,,,businesses,,,,,,,,,interior,,men in clothing store,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-10,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,children,women,,,,co. stores,,,,,,,,,charts/graphs/signs,,pictorial interest,,Ad for Paonia Mercantile Co. - Munsingwear,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-11,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,daily life,men (non-miners),,,,co. stores,,,,,,,,,interior,,Man in clothing store,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-12,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,milieu,men (non-miners),,,,street scene,,,,,,,,,long shot,,men laying a road,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-14,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,daily life,animals,,,,businesses,men (non-miners),,,,,,,,interior,,Butcher w/sides of beef,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-16,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,children,street scene,,,,parades & fairs,businesses,women,,,,,,,Street full of people,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-17,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,children,men (non-miners),,,,businesses,,,,,,,,,interior,,Men in butcher's shop,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-18,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,misc. buildings,transportation: RR,,,,,,,,,,,,,Loading dock by tracks,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-19,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,children,men (non-miners),,,,businesses,,,,,,,,,interior,,Men in butcher's shop,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-1B,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo. (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,businesses,co. stores,,,,,,,,,,,,,interior,,Men's clothing store Int.,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,Paonia Colorado 1900-1920,,,,,,,,,,,,,,,,,,,,,,,street scene,co. housing,,,,,,,,,,,,,Co houses along dirt street run down condition,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900/1920,Image,jpeg,PAO2-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,1900s,1910s,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,families,women,transportation: other,men (non-miners),landscape: general,,,,,Family in orchard,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-20,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,transportation: RR,businesses,,,,,,,,,,,,,long shot,,Group welcoming train at station,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-21,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,transportation: RR,businesses,,,,,,,,,,,,,long shot,,Group welcoming train at station,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-22,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,men (non-miners),transportation: RR,,,,,,,,,,,,,interior,,loading fruit on train,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-23,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo. (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,men (non-miners),transportation: RR,,,,,,,,,,,,,interior,,fruit on Train car,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-24,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,misc. buildings,transportation: RR,,,,,,,,,,,,,Loading dock by tracks,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-25,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,children,men (non-miners),,,,militia/troops,schools & ed. lib,women,,,,,,,pictorial interest,,young boys w/guns by school posed,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-26,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Paonia, Colo (acq. 1978)",,,,,,,,,,,,,,,,,,,,,,,men (non-miners),schools & ed. lib,,,,children's activities,militia/troops,,,,,,,,boys w/guns posed at attention,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1978,Image,jpeg,PAO2-27,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
